mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex
311-124404-0080_1743-142912-0034,311.0,M,1743.0,M
8770-295463-0004_8324-286683-0012,8770.0,M,8324.0,F
248-130697-0031_5339-14133-0016,248.0,F,5339.0,F
5561-39621-0042_8838-298546-0036,5561.0,F,8838.0,M
6272-70191-0015_7113-86041-0026,6272.0,F,7113.0,F
8063-274112-0032_8108-274318-0006,8063.0,M,8108.0,M
6147-34607-0021_289-121665-0009,6147.0,F,289.0,F
1502-122619-0009_5688-41232-0015,1502.0,F,5688.0,F
32-21634-0018_6415-100596-0027,32.0,F,6415.0,F
696-92939-0019_1363-139304-0021,696.0,F,1363.0,F
1263-138246-0018_5049-25947-0121,1263.0,F,5049.0,M
587-54108-0052_460-172359-0023,587.0,F,460.0,M
1081-125237-0021_3440-171006-0027,1081.0,M,3440.0,F
7505-258958-0006_4051-11218-0034,7505.0,M,4051.0,F
625-132118-0031_5789-57158-0021,625.0,M,5789.0,F
5049-25947-0112_2002-139469-0019,5049.0,M,2002.0,M
8419-293469-0000_5390-24512-0000,8419.0,M,5390.0,M
6367-65536-0023_3112-9555-0064,6367.0,M,3112.0,F
8797-294123-0041_8838-298546-0007,8797.0,M,8838.0,M
4640-19187-0025_669-129061-0031,4640.0,F,669.0,F
6081-41997-0007_1081-128618-0003,6081.0,M,1081.0,M
8609-262281-0018_32-4137-0016,8609.0,M,32.0,F
3235-28452-0013_1737-142397-0024,3235.0,F,1737.0,F
1069-133709-0023_2391-145015-0027,1069.0,F,2391.0,F
198-126831-0005_7226-86965-0036,198.0,F,7226.0,M
7148-82991-0032_3982-178459-0011,7148.0,F,3982.0,F
40-121026-0042_2518-154825-0001,40.0,F,2518.0,M
125-121124-0005_3440-171009-0080,125.0,F,3440.0,F
1867-148436-0016_1624-142933-0006,1867.0,M,1624.0,M
4014-186179-0041_254-27760-0004,4014.0,M,254.0,M
2691-156755-0010_89-219-0046,2691.0,F,89.0,F
730-358-0050_8609-262281-0028,730.0,F,8609.0,M
6531-61334-0130_2514-149482-0039,6531.0,F,2514.0,M
4297-13009-0047_5778-12761-0006,4297.0,F,5778.0,F
5688-15787-0000_7511-102419-0027,5688.0,F,7511.0,F
4267-287369-0035_3807-4923-0018,4267.0,M,3807.0,M
8324-286681-0022_7800-283493-0035,8324.0,F,7800.0,F
2007-132570-0060_1502-122619-0095,2007.0,F,1502.0,F
2989-138035-0025_19-198-0037,2989.0,F,19.0,F
254-27760-0002_8312-279791-0046,254.0,M,8312.0,F
248-130652-0007_3699-19402-0008,248.0,F,3699.0,M
7178-34645-0016_233-134440-0031,7178.0,F,233.0,M
4137-11702-0034_150-126112-0002,4137.0,F,150.0,F
6529-62554-0039_3486-166424-0032,6529.0,M,3486.0,M
332-128985-0033_211-122425-0062,332.0,M,211.0,F
669-129074-0016_6563-63821-0016,669.0,F,6563.0,M
5322-7679-0001_6437-66173-0048,5322.0,M,6437.0,M
5163-18515-0010_7190-90543-0032,5163.0,F,7190.0,M
89-218-0006_211-122442-0053,89.0,F,211.0,F
8425-292520-0027_460-172359-0032,8425.0,M,460.0,M
1116-137572-0055_2136-5140-0011,1116.0,F,2136.0,M
441-128982-0012_6272-70191-0036,441.0,F,6272.0,F
1502-122619-0074_7078-271888-0024,1502.0,F,7078.0,F
1363-135842-0051_87-121553-0077,1363.0,F,87.0,F
1098-133695-0040_3830-12535-0026,1098.0,F,3830.0,M
1841-159771-0035_6147-34606-0005,1841.0,F,6147.0,F
4195-186238-0017_7190-90542-0071,4195.0,F,7190.0,M
233-155990-0025_3699-19401-0005,233.0,M,3699.0,M
2289-152257-0014_2384-152900-0003,2289.0,M,2384.0,M
1737-148989-0016_4813-248641-0022,1737.0,F,4813.0,M
4481-17498-0027_150-126107-0040,4481.0,F,150.0,F
458-126294-0004_1455-134435-0024,458.0,M,1455.0,M
78-368-0043_3214-167606-0012,78.0,M,3214.0,M
78-368-0010_3982-178459-0015,78.0,M,3982.0,F
6531-61334-0132_2136-5143-0019,6531.0,F,2136.0,M
4160-11550-0034_6415-100596-0018,4160.0,F,6415.0,F
163-121908-0002_1970-10594-0026,163.0,M,1970.0,F
441-128988-0007_8238-283452-0036,441.0,F,8238.0,F
8609-262281-0011_911-128684-0009,8609.0,M,911.0,M
3168-173565-0031_6078-54013-0006,3168.0,M,6078.0,F
7059-88364-0029_6078-54007-0012,7059.0,F,6078.0,F
5688-41232-0049_441-128982-0017,5688.0,F,441.0,F
8747-293952-0078_5688-15787-0040,8747.0,M,5688.0,F
1116-137572-0043_2764-36619-0014,1116.0,F,2764.0,F
8098-278278-0018_5192-19397-0046,8098.0,M,5192.0,M
3374-298025-0002_909-131044-0017,3374.0,M,909.0,M
5703-47198-0039_7511-102419-0054,5703.0,M,7511.0,F
163-122947-0090_3440-171009-0012,163.0,M,3440.0,F
150-132655-0005_6147-34605-0032,150.0,F,6147.0,F
2691-156745-0008_7780-274562-0066,2691.0,F,7780.0,F
229-130880-0032_89-219-0037,229.0,M,89.0,F
2764-36617-0011_5456-62043-0038,2764.0,F,5456.0,M
6064-300880-0016_5390-24512-0002,6064.0,F,5390.0,M
587-54108-0026_3436-172171-0030,587.0,F,3436.0,M
328-129766-0011_7278-91083-0020,328.0,F,7278.0,M
211-122425-0047_6081-42010-0026,211.0,F,6081.0,M
5322-7678-0012_6529-62554-0053,5322.0,M,6529.0,M
7190-90543-0031_307-127540-0010,7190.0,M,307.0,M
6476-57446-0055_5678-43303-0036,6476.0,F,5678.0,M
7635-105661-0007_8324-286683-0024,7635.0,F,8324.0,F
6147-34605-0017_32-21631-0017,6147.0,F,32.0,F
7113-86041-0037_3807-4955-0000,7113.0,F,3807.0,M
2416-152139-0006_233-155990-0009,2416.0,F,233.0,M
3983-5331-0006_6925-80680-0072,3983.0,F,6925.0,M
19-198-0026_3664-178355-0000,19.0,F,3664.0,M
6147-34606-0020_911-128684-0087,6147.0,F,911.0,M
8123-275209-0002_254-27760-0030,8123.0,F,254.0,M
89-219-0012_7148-59157-0039,89.0,F,7148.0,F
322-124147-0008_403-128339-0035,322.0,F,403.0,F
201-127786-0070_4195-186237-0022,201.0,M,4195.0,F
5339-14134-0069_4267-287369-0031,5339.0,F,4267.0,M
1594-135914-0121_248-130652-0026,1594.0,M,248.0,F
4051-11217-0023_39-121916-0027,4051.0,F,39.0,F
4160-11550-0035_441-128988-0033,4160.0,F,441.0,F
2182-150130-0028_7113-86041-0069,2182.0,F,7113.0,F
7517-100437-0014_6209-34600-0005,7517.0,F,6209.0,M
3879-174923-0025_2289-152257-0018,3879.0,F,2289.0,M
3235-28452-0000_3242-8112-0043,3235.0,F,3242.0,M
8063-274116-0021_6000-55211-0045,8063.0,M,6000.0,F
2196-170379-0023_6848-252323-0029,2196.0,F,6848.0,M
2182-150130-0009_8797-294123-0049,2182.0,F,8797.0,M
8629-261140-0022_5808-48608-0001,8629.0,M,5808.0,M
7067-76048-0043_2952-410-0035,7067.0,M,2952.0,M
8838-298546-0049_7113-86041-0074,8838.0,M,7113.0,F
441-128982-0018_7511-102419-0055,441.0,F,7511.0,F
1624-168623-0016_1263-138246-0029,1624.0,M,1263.0,F
4813-248641-0024_298-126790-0012,4813.0,M,298.0,F
1069-133709-0037_4640-19189-0019,1069.0,F,4640.0,F
87-121553-0043_4018-107338-0029,87.0,F,4018.0,M
8797-294123-0087_7780-274562-0057,8797.0,M,7780.0,F
3259-158083-0102_3214-167602-0016,3259.0,F,3214.0,M
2911-7601-0032_3807-4955-0013,2911.0,M,3807.0,M
83-11691-0024_3526-176651-0013,83.0,F,3526.0,F
6147-34605-0031_3723-171115-0056,6147.0,F,3723.0,M
83-3054-0014_3259-158083-0015,83.0,F,3259.0,F
4362-15663-0090_229-130880-0080,4362.0,F,229.0,M
5322-7680-0027_3879-174923-0037,5322.0,M,3879.0,F
5789-57158-0029_2092-145706-0041,5789.0,F,2092.0,F
2989-138028-0026_4481-17498-0004,2989.0,F,4481.0,F
5652-19215-0005_4018-107338-0025,5652.0,F,4018.0,M
4018-107312-0002_2416-152139-0067,4018.0,M,2416.0,F
1723-141149-0108_6272-70168-0022,1723.0,M,6272.0,F
6476-57446-0080_6836-61804-0005,6476.0,F,6836.0,M
2952-410-0049_103-1241-0038,2952.0,M,103.0,F
1363-135842-0032_1235-135887-0003,1363.0,F,1235.0,M
5789-57158-0014_27-123349-0031,5789.0,F,27.0,M
1183-133255-0010_2817-142380-0038,1183.0,F,2817.0,F
2289-152253-0001_3486-166446-0014,2289.0,M,3486.0,M
1246-124548-0035_8051-119902-0021,1246.0,F,8051.0,F
7517-100437-0032_211-122442-0012,7517.0,F,211.0,F
8098-278278-0032_5393-19218-0051,8098.0,M,5393.0,F
426-122821-0037_298-126790-0042,426.0,F,298.0,F
8609-262281-0035_4362-15663-0060,8609.0,M,4362.0,F
3526-176651-0011_2911-15084-0008,3526.0,F,2911.0,M
198-129977-0015_4406-16883-0036,198.0,F,4406.0,M
6081-41998-0023_8468-294887-0009,6081.0,M,8468.0,F
1594-135914-0053_83-9960-0039,1594.0,M,83.0,F
3486-166424-0021_887-123291-0035,3486.0,M,887.0,F
2092-145709-0015_3830-12530-0044,2092.0,F,3830.0,M
7302-86814-0032_4397-15666-0022,7302.0,F,4397.0,M
2910-131096-0061_254-27760-0026,2910.0,F,254.0,M
1447-17506-0033_4813-248638-0054,1447.0,F,4813.0,M
7517-100429-0009_2391-145015-0048,7517.0,F,2391.0,F
625-132112-0027_3440-171009-0047,625.0,M,3440.0,F
248-130697-0014_7264-92310-0024,248.0,F,7264.0,M
1098-133695-0029_1898-145720-0018,1098.0,F,1898.0,F
8975-270782-0008_89-218-0020,8975.0,F,89.0,F
2136-5140-0017_8063-274117-0026,2136.0,M,8063.0,M
587-54108-0002_8051-295385-0032,587.0,F,8051.0,F
1069-133709-0015_7264-92316-0002,1069.0,F,7264.0,M
730-359-0016_289-121652-0029,730.0,F,289.0,F
7148-59157-0020_3982-178459-0008,7148.0,F,3982.0,F
307-127539-0000_6529-62556-0017,307.0,M,6529.0,M
4640-19187-0002_307-127535-0014,4640.0,F,307.0,M
4397-15678-0012_5049-25947-0015,4397.0,M,5049.0,M
2836-5355-0010_6836-61804-0000,2836.0,F,6836.0,M
7190-90542-0025_696-93314-0015,7190.0,M,696.0,F
4640-19188-0025_669-129061-0084,4640.0,F,669.0,F
1235-135884-0041_6437-66173-0042,1235.0,M,6437.0,M
302-123516-0003_1034-121119-0014,302.0,F,1034.0,M
5339-14133-0035_2092-145709-0007,5339.0,F,2092.0,F
1594-135914-0075_322-124147-0055,1594.0,M,322.0,F
7059-77900-0011_2182-150130-0004,7059.0,F,2182.0,F
3699-175950-0008_7447-91187-0017,3699.0,M,7447.0,M
4640-19189-0032_7226-86964-0006,4640.0,F,7226.0,M
3857-180923-0026_7278-91083-0016,3857.0,M,7278.0,M
403-216-0014_78-369-0022,403.0,F,78.0,M
2436-2481-0009_1355-39947-0080,2436.0,M,1355.0,M
6385-220959-0041_1183-128659-0004,6385.0,F,1183.0,F
1081-125237-0106_8425-287387-0026,1081.0,M,8425.0,M
4018-107338-0031_201-122255-0013,4018.0,M,201.0,M
250-140277-0015_5163-18515-0027,250.0,F,5163.0,F
2391-145015-0054_32-21634-0012,2391.0,F,32.0,F
4898-28461-0027_2514-149482-0080,4898.0,M,2514.0,M
1594-135914-0065_7067-76047-0030,1594.0,M,7067.0,M
1263-138246-0000_3830-12530-0009,1263.0,F,3830.0,M
3112-9554-0002_441-128988-0001,3112.0,F,441.0,F
1992-141719-0050_233-134440-0001,1992.0,F,233.0,M
4830-25904-0047_226-131533-0007,4830.0,M,226.0,F
328-129766-0087_6454-93938-0033,328.0,F,6454.0,M
1334-135589-0064_7312-92432-0000,1334.0,M,7312.0,M
322-124147-0003_3168-173565-0034,322.0,F,3168.0,M
248-130652-0010_2518-154825-0002,248.0,F,2518.0,M
307-127535-0029_201-127786-0000,307.0,M,201.0,M
8088-284756-0099_328-129766-0050,8088.0,M,328.0,F
8629-261139-0067_3214-167606-0019,8629.0,M,3214.0,M
229-130880-0087_103-1240-0016,229.0,M,103.0,F
8609-262281-0010_3983-5331-0004,8609.0,M,3983.0,F
4788-91208-0033_78-369-0060,4788.0,M,78.0,M
307-127539-0027_4853-27671-0014,307.0,M,4853.0,F
587-41619-0016_7264-92314-0027,587.0,F,7264.0,M
5789-57158-0033_8630-305213-0006,5789.0,F,8630.0,M
5393-19219-0007_32-4137-0047,5393.0,F,32.0,F
3879-174923-0065_481-123720-0052,3879.0,F,481.0,M
198-126831-0028_4014-186176-0021,198.0,F,4014.0,M
4640-19189-0012_322-124146-0030,4640.0,F,322.0,F
405-130895-0011_426-122822-0007,405.0,M,426.0,F
625-132112-0029_6367-65536-0029,625.0,M,6367.0,M
1502-122619-0059_2836-5354-0021,1502.0,F,2836.0,F
3699-47246-0019_8770-295462-0004,3699.0,M,8770.0,M
1069-133709-0018_2182-150130-0037,1069.0,F,2182.0,F
6147-34607-0005_2514-149482-0058,6147.0,F,2514.0,M
2159-179154-0023_5561-41615-0043,2159.0,M,5561.0,F
200-124139-0009_3982-178459-0000,200.0,F,3982.0,F
625-132112-0033_3112-9555-0078,625.0,M,3112.0,F
8098-278278-0020_211-122425-0065,8098.0,M,211.0,F
3723-171115-0041_196-122150-0030,3723.0,M,196.0,M
3242-67153-0006_1737-146161-0000,3242.0,M,1737.0,F
6064-300880-0032_2436-2477-0019,6064.0,F,2436.0,M
8238-274553-0071_2764-36616-0021,8238.0,F,2764.0,F
3436-172162-0000_2136-5140-0009,3436.0,M,2136.0,M
8629-261139-0046_5456-62043-0020,8629.0,M,5456.0,M
669-129074-0002_311-124404-0101,669.0,F,311.0,M
6147-34605-0003_5322-7679-0014,6147.0,F,5322.0,M
6385-34669-0017_1970-28415-0025,6385.0,F,1970.0,F
2159-179157-0030_1098-133695-0032,2159.0,M,1098.0,F
2910-131096-0008_2002-139469-0075,2910.0,F,2002.0,M
60-121082-0014_2514-149482-0027,60.0,M,2514.0,M
4297-13009-0048_403-216-0015,4297.0,F,403.0,F
2007-132570-0024_2952-410-0002,2007.0,F,2952.0,M
8425-246962-0029_6209-34600-0030,8425.0,M,6209.0,M
1737-148989-0018_7226-86965-0030,1737.0,F,7226.0,M
3879-173592-0021_669-129061-0024,3879.0,F,669.0,F
3879-173592-0005_1970-28415-0021,3879.0,F,1970.0,F
201-122255-0029_5789-57195-0015,201.0,M,5789.0,F
909-131045-0028_4340-15220-0033,909.0,M,4340.0,F
5339-14134-0030_6836-76549-0028,5339.0,F,6836.0,M
909-131041-0027_2817-142380-0040,909.0,M,2817.0,F
887-123289-0016_909-131045-0032,887.0,F,909.0,M
118-47824-0043_2952-407-0022,118.0,M,2952.0,M
6385-220959-0037_307-127540-0020,6385.0,F,307.0,M
831-130746-0059_4195-17507-0002,831.0,M,4195.0,F
7780-274562-0090_7178-34645-0012,7780.0,F,7178.0,F
3240-131232-0013_8465-246942-0001,3240.0,M,8465.0,F
8098-278278-0040_2289-152258-0019,8098.0,M,2289.0,M
2136-5143-0004_2893-139310-0046,2136.0,M,2893.0,M
7059-77897-0012_8098-278278-0027,7059.0,F,8098.0,M
3983-5371-0031_6529-62556-0005,3983.0,F,6529.0,M
403-126855-0028_118-124588-0011,403.0,F,118.0,M
7511-102420-0044_458-126305-0033,7511.0,F,458.0,M
2514-149482-0032_6367-65536-0017,2514.0,M,6367.0,M
403-216-0002_4406-16883-0024,403.0,F,4406.0,M
26-496-0012_5561-41616-0014,26.0,M,5561.0,F
3214-167602-0020_2952-407-0013,3214.0,M,2952.0,M
1502-122619-0080_460-172359-0061,1502.0,F,460.0,M
4813-248638-0034_6836-61804-0008,4813.0,M,6836.0,M
3259-158083-0048_4014-186183-0008,3259.0,F,4014.0,M
5514-19193-0016_6367-74004-0008,5514.0,F,6367.0,M
1263-141777-0038_4195-186238-0023,1263.0,F,4195.0,F
163-122947-0048_831-130739-0008,163.0,M,831.0,M
198-126831-0039_2391-145015-0035,198.0,F,2391.0,F
7511-102419-0019_200-124139-0034,7511.0,F,200.0,F
3240-131231-0075_6818-68772-0034,3240.0,M,6818.0,F
1040-133433-0053_4018-103416-0035,1040.0,M,4018.0,M
8425-291444-0018_8580-287363-0029,8425.0,M,8580.0,M
3242-67168-0034_1898-145715-0034,3242.0,M,1898.0,F
6880-216547-0067_7059-88364-0015,6880.0,M,7059.0,F
5678-43303-0034_3723-171631-0058,5678.0,M,3723.0,M
8975-270782-0024_887-123290-0031,8975.0,F,887.0,F
233-134440-0007_1970-10594-0017,233.0,M,1970.0,F
7447-91186-0006_2436-2477-0001,7447.0,M,2436.0,M
8747-293952-0037_1040-133433-0060,8747.0,M,1040.0,M
2691-156750-0022_7794-295948-0012,2691.0,F,7794.0,F
1624-168623-0051_1743-142914-0030,1624.0,M,1743.0,M
4018-107312-0037_289-121652-0005,4018.0,M,289.0,F
4406-16883-0003_6476-57446-0056,4406.0,M,6476.0,F
3112-9554-0008_8014-280382-0004,3112.0,F,8014.0,F
1502-122619-0044_1926-147979-0007,1502.0,F,1926.0,F
8238-274553-0025_4088-158077-0031,8238.0,F,4088.0,F
2910-131096-0006_2893-139322-0021,2910.0,F,2893.0,M
5789-57195-0030_4362-15663-0067,5789.0,F,4362.0,F
7635-105409-0034_6836-61804-0030,7635.0,F,6836.0,M
103-1240-0010_87-121553-0061,103.0,F,87.0,F
7635-105409-0033_6476-57446-0000,7635.0,F,6476.0,F
7059-88364-0019_8629-261140-0015,7059.0,F,8629.0,M
7402-59171-0042_6848-76049-0015,7402.0,M,6848.0,M
302-123523-0022_887-123289-0002,302.0,F,887.0,F
1116-137572-0030_2002-139469-0072,1116.0,F,2002.0,M
307-127535-0020_8465-246943-0007,307.0,M,8465.0,F
5778-12761-0016_7178-34644-0014,5778.0,F,7178.0,F
7800-283492-0030_2893-139322-0050,7800.0,F,2893.0,M
1363-135842-0007_460-172359-0088,1363.0,F,460.0,M
2911-15045-0017_446-123501-0022,2911.0,M,446.0,M
2136-5147-0029_3168-173564-0024,2136.0,M,3168.0,M
4137-11701-0035_2289-152258-0015,4137.0,F,2289.0,M
3699-47246-0027_426-122822-0024,3699.0,M,426.0,F
1867-148436-0021_412-126975-0022,1867.0,M,412.0,M
587-54108-0018_5192-19397-0015,587.0,F,5192.0,M
1235-135884-0029_426-122819-0016,1235.0,M,426.0,F
19-227-0057_32-21631-0001,19.0,F,32.0,F
4788-91208-0014_1334-135589-0034,4788.0,M,1334.0,M
1263-138246-0011_7078-271888-0062,1263.0,F,7078.0,F
403-126855-0013_1263-138246-0019,403.0,F,1263.0,F
587-41619-0000_6064-56168-0001,587.0,F,6064.0,F
8838-298545-0029_1743-142912-0035,8838.0,M,1743.0,M
5703-47198-0058_8629-261139-0057,5703.0,M,8629.0,M
3235-28452-0029_6064-56165-0001,3235.0,F,6064.0,F
6437-66172-0042_8108-274318-0045,6437.0,M,8108.0,M
2436-2476-0020_3699-19401-0014,2436.0,M,3699.0,M
6454-93938-0031_2836-5355-0009,6454.0,M,2836.0,F
6848-252323-0032_1594-135914-0012,6848.0,M,1594.0,M
7059-88364-0021_302-123516-0017,7059.0,F,302.0,F
6181-216552-0034_2182-150130-0014,6181.0,M,2182.0,F
5339-14133-0053_7067-76047-0021,5339.0,F,7067.0,M
3259-158083-0029_5561-41615-0024,3259.0,F,5561.0,F
1040-133433-0061_3807-4955-0008,1040.0,M,3807.0,M
4397-15678-0001_7302-86815-0020,4397.0,M,7302.0,F
78-369-0009_6064-56168-0010,78.0,M,6064.0,F
839-130898-0054_4362-15663-0051,839.0,M,4362.0,F
4195-186238-0003_2836-5354-0038,4195.0,F,2836.0,F
60-121082-0023_446-123502-0044,60.0,M,446.0,M
1116-132851-0015_1963-142393-0054,1116.0,F,1963.0,F
1963-147036-0027_3807-4955-0021,1963.0,F,3807.0,M
1970-28415-0003_322-124147-0064,1970.0,F,322.0,F
1963-142393-0029_8108-274318-0047,1963.0,F,8108.0,M
2910-131096-0047_5678-43301-0003,2910.0,F,5678.0,M
481-123719-0041_3112-9555-0022,481.0,M,3112.0,F
3235-28452-0011_201-122255-0040,3235.0,F,201.0,M
7447-91187-0025_7113-86041-0102,7447.0,M,7113.0,F
8468-294887-0039_3486-166424-0063,8468.0,F,3486.0,M
887-123289-0017_5561-39621-0014,887.0,F,5561.0,F
1963-142393-0026_328-129766-0041,1963.0,F,328.0,F
4406-16883-0022_198-126831-0031,4406.0,M,198.0,F
5808-54425-0051_311-124404-0051,5808.0,M,311.0,M
7505-258958-0000_403-216-0017,7505.0,M,403.0,F
3699-175950-0022_5808-48608-0033,3699.0,M,5808.0,M
8465-246940-0026_4014-186179-0010,8465.0,F,4014.0,M
4137-11701-0039_2436-2477-0013,4137.0,F,2436.0,M
1235-135884-0006_8468-294887-0003,1235.0,M,8468.0,F
8108-280354-0020_2002-139469-0081,8108.0,M,2002.0,M
5456-24741-0011_1334-135589-0021,5456.0,M,1334.0,M
311-124404-0072_2843-152918-0020,311.0,M,2843.0,M
3486-166446-0037_248-130652-0022,3486.0,M,248.0,F
4406-16882-0055_6272-70171-0035,4406.0,M,6272.0,F
103-1241-0028_1069-133699-0033,103.0,F,1069.0,F
1235-135883-0017_19-198-0015,1235.0,M,19.0,F
3486-166424-0017_3168-173564-0017,3486.0,M,3168.0,M
6147-34607-0002_8324-286683-0037,6147.0,F,8324.0,F
1455-134435-0067_4680-16041-0000,1455.0,M,4680.0,F
446-123502-0029_4297-13006-0008,446.0,M,4297.0,F
481-123719-0012_8580-287364-0015,481.0,M,8580.0,M
198-126831-0009_6437-66173-0021,198.0,F,6437.0,M
8419-286667-0020_198-209-0021,8419.0,M,198.0,F
4267-72637-0026_1263-139804-0002,4267.0,M,1263.0,F
1926-147987-0013_118-47824-0008,1926.0,F,118.0,M
1246-135815-0006_1334-135589-0069,1246.0,F,1334.0,M
374-180298-0003_8226-274369-0039,374.0,M,8226.0,M
3486-166424-0031_1447-17506-0002,3486.0,M,1447.0,F
8063-274117-0020_2893-139310-0050,8063.0,M,2893.0,M
445-123857-0000_2416-152137-0033,445.0,M,2416.0,F
445-123860-0012_2182-181173-0027,445.0,M,2182.0,F
2514-149482-0043_4297-13009-0039,2514.0,M,4297.0,F
27-124992-0028_6836-61803-0036,27.0,M,6836.0,M
4788-294466-0030_2002-139469-0046,4788.0,M,2002.0,M
4898-20016-0002_5393-19219-0012,4898.0,M,5393.0,F
1970-28415-0000_2416-152137-0031,1970.0,F,2416.0,F
5104-33406-0053_5703-47212-0027,5104.0,M,5703.0,M
7059-88364-0031_1624-168623-0014,7059.0,F,1624.0,M
5192-19397-0064_3982-182255-0041,5192.0,M,3982.0,F
83-9960-0027_196-122152-0015,83.0,F,196.0,M
7800-283478-0008_6385-34669-0026,7800.0,F,6385.0,F
1263-139804-0004_1926-143879-0043,1263.0,F,1926.0,F
2391-145015-0043_3440-171009-0069,2391.0,F,3440.0,F
8108-274318-0011_3436-172162-0011,8108.0,M,3436.0,M
150-126107-0032_4018-107338-0024,150.0,F,4018.0,M
5688-15787-0014_8797-294123-0073,5688.0,F,8797.0,M
3607-29116-0011_3440-171009-0008,3607.0,M,3440.0,F
2910-131096-0013_4680-16026-0012,2910.0,F,4680.0,F
3112-9555-0002_6848-252323-0011,3112.0,F,6848.0,M
302-123516-0025_1034-121119-0043,302.0,F,1034.0,M
4195-186237-0005_8051-119902-0035,4195.0,F,8051.0,F
1624-168623-0021_7517-100442-0008,1624.0,M,7517.0,F
7447-91187-0011_405-130894-0064,7447.0,M,405.0,M
1723-141149-0035_8063-274112-0026,1723.0,M,8063.0,M
7794-295947-0038_6415-116629-0018,7794.0,F,6415.0,F
412-126975-0094_8797-294123-0101,412.0,M,8797.0,M
3436-172171-0050_441-130108-0013,3436.0,M,441.0,F
40-222-0063_307-127539-0031,40.0,F,307.0,M
7148-7763-0012_3830-12530-0031,7148.0,F,3830.0,M
1263-138246-0009_8088-284756-0005,1263.0,F,8088.0,M
4018-107338-0007_6437-66172-0028,4018.0,M,6437.0,M
1867-154075-0035_1926-147987-0000,1867.0,M,1926.0,F
7367-86737-0057_3607-135982-0022,7367.0,M,3607.0,M
6272-70191-0011_3947-13260-0043,6272.0,F,3947.0,F
4195-186238-0025_4018-107338-0004,4195.0,F,4018.0,M
2836-5355-0016_1235-135883-0018,2836.0,F,1235.0,M
1447-130552-0012_2436-2476-0017,1447.0,F,2436.0,M
4788-294466-0016_229-130880-0076,4788.0,M,229.0,M
200-124140-0001_6880-216547-0010,200.0,F,6880.0,M
1970-10594-0007_8419-293469-0004,1970.0,F,8419.0,M
5463-39173-0012_1040-133433-0048,5463.0,M,1040.0,M
3664-178355-0008_163-122947-0065,3664.0,M,163.0,M
87-121553-0018_298-126791-0012,87.0,F,298.0,F
163-121908-0011_8088-284756-0060,163.0,M,8088.0,M
5652-39938-0048_8419-286667-0021,5652.0,F,8419.0,M
302-123523-0004_6209-34599-0034,302.0,F,6209.0,M
3830-12530-0002_4088-158077-0032,3830.0,M,4088.0,F
8108-280359-0000_2416-152139-0030,8108.0,M,2416.0,F
201-127786-0078_4340-15220-0076,201.0,M,4340.0,F
5456-58161-0005_7059-77897-0029,5456.0,M,7059.0,F
6019-3185-0044_7402-90848-0023,6019.0,M,7402.0,M
2817-142371-0038_1246-124550-0039,2817.0,F,1246.0,F
83-11691-0003_8419-293473-0000,83.0,F,8419.0,M
200-124140-0017_7278-91083-0025,200.0,F,7278.0,M
6454-93938-0027_5808-48608-0020,6454.0,M,5808.0,M
198-209-0034_8088-284756-0037,198.0,F,8088.0,M
2196-170379-0029_5808-48608-0044,2196.0,F,5808.0,M
8095-274348-0012_4267-78186-0007,8095.0,M,4267.0,M
8465-246940-0020_5393-19219-0039,8465.0,F,5393.0,F
8747-293952-0090_7402-59171-0027,8747.0,M,7402.0,M
196-122159-0019_248-130652-0033,196.0,M,248.0,F
7190-90542-0068_1841-179183-0027,7190.0,M,1841.0,F
6880-216547-0026_1737-148989-0014,6880.0,M,1737.0,F
5393-19218-0037_3983-5371-0056,5393.0,F,3983.0,F
5561-39621-0044_3486-166424-0007,5561.0,F,3486.0,M
2989-138035-0069_403-128339-0010,2989.0,F,403.0,F
5703-47198-0055_87-121553-0058,5703.0,M,87.0,F
2817-142380-0041_1502-122619-0057,2817.0,F,1502.0,F
8465-246940-0013_669-129061-0018,8465.0,F,669.0,F
4788-294466-0031_233-134440-0014,4788.0,M,233.0,M
3607-29116-0045_481-123720-0016,3607.0,M,481.0,M
8580-287363-0017_3374-298025-0024,8580.0,M,3374.0,M
8312-279791-0052_4788-294466-0002,8312.0,F,4788.0,M
8630-305213-0012_3112-9555-0041,8630.0,M,3112.0,F
6437-66173-0052_6209-34600-0007,6437.0,M,6209.0,M
4051-11217-0015_2836-5354-0004,4051.0,F,2836.0,F
118-121721-0021_302-123516-0028,118.0,M,302.0,F
7278-246956-0006_322-124146-0005,7278.0,M,322.0,F
5750-35690-0012_1098-133695-0003,5750.0,M,1098.0,F
1578-6379-0039_1355-39947-0084,1578.0,F,1355.0,M
6064-56165-0025_669-129061-0046,6064.0,F,669.0,F
4788-94904-0015_8226-274369-0055,4788.0,M,8226.0,M
405-130895-0002_302-123516-0001,405.0,M,302.0,F
2911-15045-0015_8630-305213-0046,2911.0,M,8630.0,M
7367-86737-0113_7505-83618-0011,7367.0,M,7505.0,M
40-222-0025_8088-284756-0073,40.0,F,8088.0,M
307-127539-0023_7367-86737-0083,307.0,M,7367.0,M
8630-305212-0026_226-131532-0034,8630.0,M,226.0,F
248-130644-0007_8425-246962-0016,248.0,F,8425.0,M
4051-11218-0045_1898-145715-0003,4051.0,F,1898.0,F
