mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex,speaker_4_ID,speaker_4_sex,speaker_5_ID,speaker_5_sex
3214-167607-0038_460-172359-0055_8580-287363-0010_7505-83618-0006_4195-17507-0020,3214.0,M,460.0,M,8580.0,M,7505.0,M,4195.0,F
3168-173565-0023_374-180299-0003_1624-168623-0022_1970-28415-0038_625-132118-0007,3168.0,M,374.0,M,1624.0,M,1970.0,F,625.0,M
6181-216552-0103_1553-140047-0051_7517-100437-0016_1594-135914-0015_39-121914-0043,6181.0,M,1553.0,F,7517.0,F,1594.0,M,39.0,F
3982-178459-0040_8838-298545-0034_7859-102518-0011_19-227-0009_3664-178366-0022,3982.0,F,8838.0,M,7859.0,F,19.0,F,3664.0,M
254-12312-0021_1743-142912-0016_5867-48852-0084_200-124140-0025_6272-70171-0034,254.0,M,1743.0,M,5867.0,F,200.0,F,6272.0,F
587-41611-0002_2159-179156-0028_250-142276-0016_3664-11714-0005_2289-152257-0011,587.0,F,2159.0,M,250.0,F,3664.0,M,2289.0,M
4362-15663-0014_5688-41232-0009_2007-132570-0036_3607-29116-0003_669-129061-0026,4362.0,F,5688.0,F,2007.0,F,3607.0,M,669.0,F
2989-138028-0066_426-122822-0029_1447-130550-0001_3436-172171-0059_8975-270782-0075,2989.0,F,426.0,F,1447.0,F,3436.0,M,8975.0,F
3486-166424-0000_1116-137572-0015_1992-141719-0008_5514-19193-0022_8419-286676-0000,3486.0,M,1116.0,F,1992.0,F,5514.0,F,8419.0,M
5393-19219-0045_2817-142371-0043_7178-34644-0035_2391-145015-0061_3436-172171-0053,5393.0,F,2817.0,F,7178.0,F,2391.0,F,3436.0,M
78-368-0026_7113-86041-0031_1363-139304-0030_3983-5331-0016_1743-142913-0027,78.0,M,7113.0,F,1363.0,F,3983.0,F,1743.0,M
8063-274116-0033_6437-66172-0034_8226-274369-0031_460-172359-0083_7148-59157-0039,8063.0,M,6437.0,M,8226.0,M,460.0,M,7148.0,F
8630-305212-0000_5688-15787-0012_5561-39621-0026_625-132118-0048_7178-34644-0072,8630.0,M,5688.0,F,5561.0,F,625.0,M,7178.0,F
4051-11217-0030_3214-167607-0020_7113-86041-0057_8838-298545-0007_8324-286683-0015,4051.0,F,3214.0,M,7113.0,F,8838.0,M,8324.0,F
8014-280382-0009_5390-30102-0024_3259-158083-0062_8797-294123-0052_5104-33406-0042,8014.0,F,5390.0,M,3259.0,F,8797.0,M,5104.0,M
2007-132570-0021_7635-105661-0003_229-130880-0009_8312-279791-0041_8324-286682-0011,2007.0,F,7635.0,F,229.0,M,8312.0,F,8324.0,F
6531-61334-0098_441-128988-0015_8324-286683-0034_909-131045-0029_4018-103416-0006,6531.0,F,441.0,F,8324.0,F,909.0,M,4018.0,M
6529-62556-0042_4680-16042-0025_6209-34599-0028_7511-102419-0009_2436-2481-0005,6529.0,M,4680.0,F,6209.0,M,7511.0,F,2436.0,M
7367-86737-0027_250-142276-0024_5750-35690-0025_6000-55211-0001_1334-135589-0016,7367.0,M,250.0,F,5750.0,M,6000.0,F,1334.0,M
4340-15220-0095_8098-278252-0034_1455-134435-0028_1263-141777-0022_5778-54535-0011,4340.0,F,8098.0,M,1455.0,M,1263.0,F,5778.0,F
5104-33406-0032_7402-59171-0033_307-127539-0031_4014-186175-0037_1992-141719-0033,5104.0,M,7402.0,M,307.0,M,4014.0,M,1992.0,F
8051-295385-0019_8609-262281-0025_1355-39947-0050_39-121916-0026_5514-19192-0036,8051.0,F,8609.0,M,1355.0,M,39.0,F,5514.0,F
229-130880-0022_412-126975-0069_7505-258964-0022_1926-143879-0029_6529-62556-0046,229.0,M,412.0,M,7505.0,M,1926.0,F,6529.0,M
2196-170379-0004_1963-142776-0016_8051-118101-0014_4297-13009-0032_125-121124-0006,2196.0,F,1963.0,F,8051.0,F,4297.0,F,125.0,F
5750-100289-0067_7302-86814-0018_322-124146-0003_8238-283452-0041_103-1241-0014,5750.0,M,7302.0,F,322.0,F,8238.0,F,103.0,F
1841-159771-0009_2836-5354-0013_426-122819-0030_2182-150130-0009_4014-186179-0044,1841.0,F,2836.0,F,426.0,F,2182.0,F,4014.0,M
3259-158083-0121_3699-19402-0003_5049-25947-0034_5789-70653-0027_201-122255-0008,3259.0,F,3699.0,M,5049.0,M,5789.0,F,201.0,M
1502-122619-0085_4680-16041-0011_2159-179156-0015_3807-4955-0031_6818-68772-0032,1502.0,F,4680.0,F,2159.0,M,3807.0,M,6818.0,F
6925-80680-0026_3830-12535-0032_4397-15668-0018_909-131044-0023_5678-43301-0015,6925.0,M,3830.0,M,4397.0,M,909.0,M,5678.0,M
3699-47246-0017_4481-17498-0015_4088-158077-0079_8098-278278-0024_3112-9555-0060,3699.0,M,4481.0,F,4088.0,F,8098.0,M,3112.0,F
4397-15666-0001_248-130644-0006_3947-13260-0014_3374-298032-0019_3699-175950-0021,4397.0,M,248.0,F,3947.0,F,3374.0,M,3699.0,M
458-126305-0023_3857-180923-0024_2514-149482-0107_5808-48608-0027_8580-287364-0002,458.0,M,3857.0,M,2514.0,M,5808.0,M,8580.0,M
6367-65536-0005_6209-34600-0007_5789-70653-0007_374-180298-0033_6000-55211-0057,6367.0,M,6209.0,M,5789.0,F,374.0,M,6000.0,F
254-12312-0009_7190-90542-0005_118-124588-0008_2910-131096-0092_1235-135887-0009,254.0,M,7190.0,M,118.0,M,2910.0,F,1235.0,M
1355-39947-0037_5049-25947-0121_5808-54425-0005_2196-174172-0001_1841-159771-0002,1355.0,M,5049.0,M,5808.0,M,2196.0,F,1841.0,F
6064-56168-0025_426-122821-0028_3436-172162-0015_3699-19402-0015_6209-34599-0001,6064.0,F,426.0,F,3436.0,M,3699.0,M,6209.0,M
1578-6379-0039_5789-70653-0026_730-358-0044_3879-174923-0015_8051-118101-0013,1578.0,F,5789.0,F,730.0,F,3879.0,F,8051.0,F
4195-186236-0016_201-122255-0018_1723-141149-0101_6415-111615-0016_426-122821-0003,4195.0,F,201.0,M,1723.0,M,6415.0,F,426.0,F
3235-28452-0014_6848-252322-0015_7302-86815-0065_3240-131232-0036_7367-86737-0043,3235.0,F,6848.0,M,7302.0,F,3240.0,M,7367.0,M
3947-13260-0040_8468-294887-0002_1970-28415-0007_7447-91187-0041_8580-287363-0022,3947.0,F,8468.0,F,1970.0,F,7447.0,M,8580.0,M
669-129061-0024_4788-94904-0009_4088-158079-0011_5750-100289-0042_200-124139-0007,669.0,F,4788.0,M,4088.0,F,5750.0,M,200.0,F
7264-92316-0020_8419-293469-0023_5104-33406-0020_6415-100596-0008_2989-138035-0007,7264.0,M,8419.0,M,5104.0,M,6415.0,F,2989.0,F
3235-11599-0020_1235-135884-0004_460-172359-0058_4051-11218-0021_5652-19215-0000,3235.0,F,1235.0,M,460.0,M,4051.0,F,5652.0,F
6836-61803-0035_4640-19187-0039_3436-172171-0058_587-54108-0038_6848-252323-0028,6836.0,M,4640.0,F,3436.0,M,587.0,F,6848.0,M
460-172359-0002_6367-65536-0010_405-130894-0060_5322-7680-0012_4014-186183-0004,460.0,M,6367.0,M,405.0,M,5322.0,M,4014.0,M
6529-62554-0024_7367-86737-0063_6181-216552-0104_2436-2477-0024_625-132112-0014,6529.0,M,7367.0,M,6181.0,M,2436.0,M,625.0,M
5163-39921-0003_2182-181183-0001_4830-25898-0054_7178-34644-0008_6209-34601-0037,5163.0,F,2182.0,F,4830.0,M,7178.0,F,6209.0,M
669-129061-0047_5104-33406-0009_40-121026-0042_5678-43301-0013_481-123719-0033,669.0,F,5104.0,M,40.0,F,5678.0,M,481.0,M
460-172359-0037_2416-152137-0029_446-123501-0059_4362-15663-0012_2836-5354-0025,460.0,M,2416.0,F,446.0,M,4362.0,F,2836.0,F
2514-149482-0097_446-123502-0020_4214-7146-0038_3259-158083-0092_1081-125237-0034,2514.0,M,446.0,M,4214.0,F,3259.0,F,1081.0,M
27-123349-0005_7302-86815-0070_7517-100442-0009_2436-2476-0030_2416-152139-0059,27.0,M,7302.0,F,7517.0,F,2436.0,M,2416.0,F
5456-62043-0023_3240-131232-0002_4160-14187-0014_5192-19397-0058_2989-138028-0056,5456.0,M,3240.0,M,4160.0,F,5192.0,M,2989.0,F
4137-11702-0047_2136-5147-0031_6367-65536-0023_6529-62554-0052_6064-56165-0026,4137.0,F,2136.0,M,6367.0,M,6529.0,M,6064.0,F
7067-76047-0009_3112-9555-0079_118-121721-0009_5322-7678-0030_696-92939-0018,7067.0,M,3112.0,F,118.0,M,5322.0,M,696.0,F
3807-4923-0007_5049-25947-0039_5808-48608-0020_118-121721-0017_4088-158079-0017,3807.0,M,5049.0,M,5808.0,M,118.0,M,4088.0,F
426-122822-0021_403-128339-0006_3374-298025-0018_1355-39947-0013_8465-246940-0031,426.0,F,403.0,F,3374.0,M,1355.0,M,8465.0,F
625-132112-0010_7511-102419-0000_4397-15668-0021_374-180299-0007_5393-19218-0017,625.0,M,7511.0,F,4397.0,M,374.0,M,5393.0,F
254-127705-0024_7226-86964-0029_6880-216547-0103_696-93314-0065_2836-5355-0036,254.0,M,7226.0,M,6880.0,M,696.0,F,2836.0,F
4853-29413-0013_254-145458-0019_4297-13009-0046_5339-14134-0034_7635-105661-0014,4853.0,F,254.0,M,4297.0,F,5339.0,F,7635.0,F
1455-134435-0000_6209-34600-0005_2391-145015-0079_5652-39938-0032_6880-216547-0052,1455.0,M,6209.0,M,2391.0,F,5652.0,F,6880.0,M
1447-130552-0001_1183-133256-0006_1898-145720-0003_8609-283227-0018_8088-284756-0044,1447.0,F,1183.0,F,1898.0,F,8609.0,M,8088.0,M
839-130898-0065_307-127535-0008_8629-261140-0009_196-122150-0023_412-126975-0070,839.0,M,307.0,M,8629.0,M,196.0,M,412.0,M
481-123719-0005_1594-135914-0013_1737-148989-0003_7859-102521-0009_2843-152918-0034,481.0,M,1594.0,M,1737.0,F,7859.0,F,2843.0,M
669-129074-0010_4297-13006-0022_2911-7601-0026_4441-76250-0011_6836-76549-0018,669.0,F,4297.0,F,2911.0,M,4441.0,M,6836.0,M
412-126975-0080_4898-28461-0055_1723-141149-0011_5390-30102-0012_460-172359-0096,412.0,M,4898.0,M,1723.0,M,5390.0,M,460.0,M
26-495-0018_1334-135589-0097_7794-295947-0020_4018-103416-0023_1183-133256-0010,26.0,M,1334.0,M,7794.0,F,4018.0,M,1183.0,F
5390-24512-0040_5561-41615-0035_3983-5371-0008_2893-139310-0051_4406-16882-0053,5390.0,M,5561.0,F,3983.0,F,2893.0,M,4406.0,M
118-47824-0062_1578-6379-0038_7635-105409-0018_5022-29411-0017_89-218-0001,118.0,M,1578.0,F,7635.0,F,5022.0,F,89.0,F
7113-86041-0064_8088-284756-0071_1743-142914-0002_8312-279790-0018_2518-154826-0031,7113.0,F,8088.0,M,1743.0,M,8312.0,F,2518.0,M
7078-271888-0106_1578-6379-0016_4481-17498-0039_5514-19193-0002_332-128985-0064,7078.0,F,1578.0,F,4481.0,F,5514.0,F,332.0,M
625-132118-0029_4297-13009-0059_8797-294123-0063_6064-56168-0008_87-121553-0007,625.0,M,4297.0,F,8797.0,M,6064.0,F,87.0,F
89-219-0010_6147-34605-0034_2391-145015-0064_2092-145706-0081_4195-186238-0014,89.0,F,6147.0,F,2391.0,F,2092.0,F,4195.0,F
5390-24512-0019_8465-246940-0026_6272-70171-0016_89-218-0028_254-12312-0011,5390.0,M,8465.0,F,6272.0,F,89.0,F,254.0,M
200-126784-0008_2436-2481-0026_587-54108-0040_1502-122615-0036_8051-119902-0005,200.0,F,2436.0,M,587.0,F,1502.0,F,8051.0,F
8238-274553-0073_32-21634-0003_2092-145709-0018_6848-252323-0035_1263-138246-0021,8238.0,F,32.0,F,2092.0,F,6848.0,M,1263.0,F
4267-287369-0018_6529-62554-0009_6078-54013-0078_6367-65536-0061_307-127539-0034,4267.0,M,6529.0,M,6078.0,F,6367.0,M,307.0,M
3664-11714-0022_831-130739-0042_8108-280359-0013_8063-274116-0012_6880-216547-0060,3664.0,M,831.0,M,8108.0,M,8063.0,M,6880.0,M
3857-182315-0007_7302-86815-0072_5456-62014-0016_5339-14134-0024_8312-279790-0007,3857.0,M,7302.0,F,5456.0,M,5339.0,F,8312.0,F
6081-42010-0023_403-126855-0010_458-126305-0027_6385-34655-0022_3374-298025-0024,6081.0,M,403.0,F,458.0,M,6385.0,F,3374.0,M
4397-15678-0020_2436-2477-0029_103-1240-0048_289-121652-0035_5393-19218-0029,4397.0,M,2436.0,M,103.0,F,289.0,F,5393.0,F
60-121082-0034_625-132118-0027_7113-86041-0065_125-121124-0081_6209-34599-0025,60.0,M,625.0,M,7113.0,F,125.0,F,6209.0,M
1246-135815-0014_8419-286667-0008_196-122159-0030_669-129061-0055_5192-19396-0030,1246.0,F,8419.0,M,196.0,M,669.0,F,5192.0,M
7178-34644-0010_2436-2481-0024_8312-279790-0045_7800-283478-0027_6437-66173-0014,7178.0,F,2436.0,M,8312.0,F,7800.0,F,6437.0,M
254-127705-0023_5867-48852-0032_6272-70168-0024_460-172359-0028_3168-173564-0011,254.0,M,5867.0,F,6272.0,F,460.0,M,3168.0,M
3240-131231-0067_87-121553-0061_6367-65536-0073_3259-158083-0074_6019-3185-0095,3240.0,M,87.0,F,6367.0,M,3259.0,F,6019.0,M
1963-142393-0015_2092-145706-0003_40-222-0019_4267-287369-0013_5750-100289-0034,1963.0,F,2092.0,F,40.0,F,4267.0,M,5750.0,M
8238-274553-0029_5561-39621-0016_3982-182255-0042_4214-7146-0048_1553-140048-0019,8238.0,F,5561.0,F,3982.0,F,4214.0,F,1553.0,F
6272-70168-0006_403-128339-0039_3259-158083-0052_250-140277-0003_2436-2476-0027,6272.0,F,403.0,F,3259.0,F,250.0,F,2436.0,M
27-124992-0014_8088-284756-0073_26-495-0038_118-47824-0020_163-121908-0002,27.0,M,8088.0,M,26.0,M,118.0,M,163.0,M
8238-274553-0051_405-130894-0068_1898-145720-0018_1594-135914-0061_7402-90848-0045,8238.0,F,405.0,M,1898.0,F,1594.0,M,7402.0,M
4051-11218-0001_8095-274345-0004_6181-216552-0102_1594-135914-0087_7278-91083-0023,4051.0,F,8095.0,M,6181.0,M,1594.0,M,7278.0,M
4853-27670-0002_4397-15666-0012_4441-76250-0019_8108-274318-0041_403-216-0014,4853.0,F,4397.0,M,4441.0,M,8108.0,M,403.0,F
625-132112-0000_3947-13262-0021_5022-29411-0031_8747-293952-0023_3436-172171-0021,625.0,M,3947.0,F,5022.0,F,8747.0,M,3436.0,M
403-126855-0002_78-369-0001_8324-286682-0047_4014-186175-0029_6019-3185-0056,403.0,F,78.0,M,8324.0,F,4014.0,M,6019.0,M
7794-295955-0007_405-130895-0013_8095-274345-0030_118-124588-0019_446-123501-0005,7794.0,F,405.0,M,8095.0,M,118.0,M,446.0,M
7859-102519-0001_3440-171009-0048_229-130880-0045_4481-17498-0007_481-123720-0030,7859.0,F,3440.0,F,229.0,M,4481.0,F,481.0,M
1263-141777-0004_4788-94904-0031_7067-76048-0053_4481-17498-0038_8630-305213-0044,1263.0,F,4788.0,M,7067.0,M,4481.0,F,8630.0,M
8468-294887-0024_5561-39621-0039_2007-132570-0056_7794-295947-0022_1898-145702-0003,8468.0,F,5561.0,F,2007.0,F,7794.0,F,1898.0,F
289-121665-0000_83-11691-0013_2159-179154-0021_4813-248638-0021_7226-86964-0038,289.0,F,83.0,F,2159.0,M,4813.0,M,7226.0,M
6147-34606-0007_7780-274562-0068_6476-57446-0083_332-128985-0019_6081-41997-0023,6147.0,F,7780.0,F,6476.0,F,332.0,M,6081.0,M
3240-131231-0013_150-126107-0009_6078-54007-0034_27-124992-0076_6064-300880-0007,3240.0,M,150.0,F,6078.0,F,27.0,M,6064.0,F
6367-65536-0026_446-123502-0036_7780-274562-0085_8312-279790-0017_5104-33407-0028,6367.0,M,446.0,M,7780.0,F,8312.0,F,5104.0,M
3235-28433-0025_3983-5371-0032_460-172359-0007_8226-274371-0001_7113-86041-0070,3235.0,F,3983.0,F,460.0,M,8226.0,M,7113.0,F
1246-124548-0011_8468-295198-0033_3607-29116-0012_1578-6379-0019_87-121553-0025,1246.0,F,8468.0,F,3607.0,M,1578.0,F,87.0,F
2518-154826-0027_1355-39947-0066_5456-62014-0010_4859-26870-0022_5703-47212-0012,2518.0,M,1355.0,M,5456.0,M,4859.0,M,5703.0,M
87-121553-0091_2159-179156-0035_1624-168623-0013_1447-130552-0015_8312-279790-0024,87.0,F,2159.0,M,1624.0,M,1447.0,F,8312.0,F
211-122442-0020_4859-29340-0005_2691-156755-0033_8419-286676-0033_3235-28452-0033,211.0,F,4859.0,M,2691.0,F,8419.0,M,3235.0,F
5393-19218-0040_441-128982-0007_2436-2481-0029_311-124404-0091_1723-141149-0075,5393.0,F,441.0,F,2436.0,M,311.0,M,1723.0,M
4813-248638-0043_5390-30102-0010_625-132112-0038_6925-80680-0009_6064-300880-0016,4813.0,M,5390.0,M,625.0,M,6925.0,M,6064.0,F
5192-19396-0013_4853-27670-0027_6454-93938-0027_4830-25898-0049_125-121124-0060,5192.0,M,4853.0,F,6454.0,M,4830.0,M,125.0,F
1737-142396-0019_2159-179154-0017_911-128684-0042_8098-278278-0001_3214-167606-0023,1737.0,F,2159.0,M,911.0,M,8098.0,M,3214.0,M
5463-39173-0016_2764-36616-0004_7078-271888-0053_2518-154826-0015_3259-158083-0024,5463.0,M,2764.0,F,7078.0,F,2518.0,M,3259.0,F
3259-158083-0043_248-130644-0022_60-121082-0057_7190-90542-0015_27-124992-0044,3259.0,F,248.0,F,60.0,M,7190.0,M,27.0,M
7190-90542-0028_696-93314-0047_6367-74004-0001_5192-19396-0008_6181-216552-0090,7190.0,M,696.0,F,6367.0,M,5192.0,M,6181.0,M
8051-295385-0035_3259-158083-0033_1034-121119-0034_5789-57195-0019_2092-145709-0006,8051.0,F,3259.0,F,1034.0,M,5789.0,F,2092.0,F
5561-39621-0024_60-121082-0085_7059-88364-0012_831-130746-0030_1624-168623-0005,5561.0,F,60.0,M,7059.0,F,831.0,M,1624.0,M
7505-258964-0014_125-121124-0032_3240-131232-0023_587-41611-0007_233-155990-0015,7505.0,M,125.0,F,3240.0,M,587.0,F,233.0,M
3168-173564-0027_7226-86964-0010_2391-145015-0065_7059-88364-0028_1098-133695-0063,3168.0,M,7226.0,M,2391.0,F,7059.0,F,1098.0,F
1040-133433-0033_2092-145706-0042_150-132655-0007_587-41611-0029_2518-154825-0047,1040.0,M,2092.0,F,150.0,F,587.0,F,2518.0,M
8088-284756-0101_78-368-0017_5778-54535-0040_8108-280359-0015_7800-283493-0010,8088.0,M,78.0,M,5778.0,F,8108.0,M,7800.0,F
2691-156750-0030_6531-61334-0076_6880-216547-0050_6818-68772-0044_250-142276-0001,2691.0,F,6531.0,F,6880.0,M,6818.0,F,250.0,F
3664-178366-0017_8123-275193-0024_625-132112-0008_233-155990-0021_5678-43301-0007,3664.0,M,8123.0,F,625.0,M,233.0,M,5678.0,M
6848-252322-0011_4680-16026-0009_730-358-0002_8838-298545-0002_6385-220959-0031,6848.0,M,4680.0,F,730.0,F,8838.0,M,6385.0,F
8465-246942-0017_7148-7763-0017_8312-279790-0008_458-126294-0012_7800-283493-0022,8465.0,F,7148.0,F,8312.0,F,458.0,M,7800.0,F
7780-274562-0069_6437-66173-0020_8098-275181-0033_1088-129236-0008_831-130746-0041,7780.0,F,6437.0,M,8098.0,M,1088.0,F,831.0,M
26-496-0023_2989-138028-0007_2843-152918-0102_4267-287369-0019_32-21631-0015,26.0,M,2989.0,F,2843.0,M,4267.0,M,32.0,F
311-124404-0090_6476-57446-0008_481-123720-0010_1334-135589-0092_103-1241-0031,311.0,M,6476.0,F,481.0,M,1334.0,M,103.0,F
3857-182317-0033_8108-280354-0014_8324-286681-0001_3486-166424-0040_19-227-0002,3857.0,M,8108.0,M,8324.0,F,3486.0,M,19.0,F
27-124992-0054_3436-172171-0013_481-123720-0013_2436-2476-0023_7794-295947-0042,27.0,M,3436.0,M,481.0,M,2436.0,M,7794.0,F
5393-19219-0000_1841-179183-0001_2007-149877-0007_118-124588-0000_4160-11549-0002,5393.0,F,1841.0,F,2007.0,F,118.0,M,4160.0,F
1088-134315-0024_7511-102420-0044_3240-131231-0003_5808-48608-0012_5192-19397-0062,1088.0,F,7511.0,F,3240.0,M,5808.0,M,5192.0,M
5390-30102-0025_2136-5147-0039_150-126112-0018_211-122442-0077_4640-19189-0023,5390.0,M,2136.0,M,150.0,F,211.0,F,4640.0,F
254-12312-0005_7302-86815-0004_1081-125237-0071_6531-61334-0116_4051-11218-0059,254.0,M,7302.0,F,1081.0,M,6531.0,F,4051.0,F
2518-154826-0026_5652-39938-0012_196-122152-0019_911-128684-0026_5703-47212-0017,2518.0,M,5652.0,F,196.0,M,911.0,M,5703.0,M
60-121082-0087_26-496-0011_3214-167606-0031_7794-295948-0019_2436-2476-0024,60.0,M,26.0,M,3214.0,M,7794.0,F,2436.0,M
1246-124550-0012_1553-140048-0046_4088-158079-0000_1183-128659-0001_19-227-0027,1246.0,F,1553.0,F,4088.0,F,1183.0,F,19.0,F
7226-86964-0053_6415-111615-0020_1246-124548-0042_2136-5147-0004_3112-9555-0093,7226.0,M,6415.0,F,1246.0,F,2136.0,M,3112.0,F
8747-293952-0109_1502-122619-0044_2836-5355-0033_1867-154071-0037_8095-274345-0005,8747.0,M,1502.0,F,2836.0,F,1867.0,M,8095.0,M
7078-271888-0110_5750-100289-0054_332-128985-0077_1246-135815-0008_5688-41232-0047,7078.0,F,5750.0,M,332.0,M,1246.0,F,5688.0,F
7113-86041-0042_5703-47198-0056_332-128985-0022_2159-179157-0007_4195-17507-0007,7113.0,F,5703.0,M,332.0,M,2159.0,M,4195.0,F
5163-39921-0056_3526-176653-0003_4640-19189-0018_6415-116629-0019_3240-131232-0003,5163.0,F,3526.0,F,4640.0,F,6415.0,F,3240.0,M
150-126112-0005_5322-7678-0029_4214-7146-0037_6880-216547-0048_6454-107462-0031,150.0,F,5322.0,M,4214.0,F,6880.0,M,6454.0,M
1263-138246-0024_7059-77900-0031_8468-295198-0018_6209-34601-0033_5049-25947-0020,1263.0,F,7059.0,F,8468.0,F,6209.0,M,5049.0,M
6848-252323-0012_4859-29340-0035_3723-171115-0054_839-130898-0017_4014-186179-0043,6848.0,M,4859.0,M,3723.0,M,839.0,M,4014.0,M
2952-410-0023_2691-156745-0044_2384-152900-0022_1553-140047-0026_8580-287364-0017,2952.0,M,2691.0,F,2384.0,M,1553.0,F,8580.0,M
1723-141149-0045_6272-70171-0015_1624-168623-0019_125-121124-0035_5393-19219-0023,1723.0,M,6272.0,F,1624.0,M,125.0,F,5393.0,F
3830-12535-0016_2092-145706-0067_7059-77897-0013_6081-41997-0036_6818-68772-0033,3830.0,M,2092.0,F,7059.0,F,6081.0,M,6818.0,F
5390-24512-0026_1578-140049-0023_6454-120342-0013_6367-65536-0004_1926-147979-0015,5390.0,M,1578.0,F,6454.0,M,6367.0,M,1926.0,F
7226-86965-0046_2514-149482-0064_8609-283227-0000_302-123523-0021_5339-14133-0052,7226.0,M,2514.0,M,8609.0,M,302.0,F,5339.0,F
1263-141777-0035_6209-34599-0030_831-130739-0037_6181-216552-0081_7078-271888-0040,1263.0,F,6209.0,M,831.0,M,6181.0,M,7078.0,F
5652-39938-0039_5163-18515-0000_3607-29116-0005_730-360-0033_3947-13262-0030,5652.0,F,5163.0,F,3607.0,M,730.0,F,3947.0,F
7190-90542-0017_8425-291444-0011_4214-7146-0013_118-47824-0029_3857-182315-0015,7190.0,M,8425.0,M,4214.0,F,118.0,M,3857.0,M
6147-34605-0005_7226-86964-0057_4640-19187-0025_1624-168623-0053_3259-158083-0115,6147.0,F,7226.0,M,4640.0,F,1624.0,M,3259.0,F
118-124588-0010_26-495-0002_6209-34601-0004_6476-57446-0069_7067-76047-0046,118.0,M,26.0,M,6209.0,M,6476.0,F,7067.0,M
8838-298545-0012_5322-7680-0007_4853-27670-0029_909-131044-0010_2989-138028-0028,8838.0,M,5322.0,M,4853.0,F,909.0,M,2989.0,F
332-128985-0066_7800-283478-0030_4859-29340-0001_1040-133433-0053_1116-132847-0012,332.0,M,7800.0,F,4859.0,M,1040.0,M,1116.0,F
8226-274371-0025_1737-148989-0029_2002-139469-0009_4014-186175-0015_460-172357-0023,8226.0,M,1737.0,F,2002.0,M,4014.0,M,460.0,M
1069-133709-0045_5514-19192-0045_7190-90542-0055_7148-7763-0013_3242-8112-0037,1069.0,F,5514.0,F,7190.0,M,7148.0,F,3242.0,M
1183-133255-0011_1069-133699-0035_2691-156750-0005_8747-293952-0096_1578-140045-0027,1183.0,F,1069.0,F,2691.0,F,8747.0,M,1578.0,F
3242-8112-0022_1867-154075-0035_6272-70171-0029_8425-292520-0012_8609-283227-0049,3242.0,M,1867.0,M,6272.0,F,8425.0,M,8609.0,M
2002-139469-0090_6531-61334-0021_5688-15787-0006_2514-149482-0054_5463-39174-0037,2002.0,M,6531.0,F,5688.0,F,2514.0,M,5463.0,M
3259-158083-0054_1246-124548-0016_8838-298545-0004_2910-131096-0038_441-130108-0003,3259.0,F,1246.0,F,8838.0,M,2910.0,F,441.0,F
3879-174923-0026_8108-274318-0046_3983-5371-0026_7078-271888-0087_1926-147979-0021,3879.0,F,8108.0,M,3983.0,F,7078.0,F,1926.0,F
587-41611-0016_2092-145709-0009_4640-19187-0019_2136-5140-0001_4195-186237-0025,587.0,F,2092.0,F,4640.0,F,2136.0,M,4195.0,F
8063-274112-0036_1447-130552-0017_7148-82991-0031_254-12312-0014_2514-149482-0082,8063.0,M,1447.0,F,7148.0,F,254.0,M,2514.0,M
4214-7146-0034_7148-59157-0006_103-1240-0042_3374-298026-0006_7635-105409-0030,4214.0,F,7148.0,F,103.0,F,3374.0,M,7635.0,F
307-127539-0004_4680-16041-0010_1263-141777-0030_7264-92310-0001_1737-146161-0005,307.0,M,4680.0,F,1263.0,F,7264.0,M,1737.0,F
4853-27671-0033_8747-293952-0070_2289-152254-0019_3983-5331-0039_4051-11217-0024,4853.0,F,8747.0,M,2289.0,M,3983.0,F,4051.0,F
87-121553-0103_5463-39173-0025_3830-12531-0020_163-122947-0082_201-127786-0066,87.0,F,5463.0,M,3830.0,M,163.0,M,201.0,M
7190-90542-0083_1624-168623-0020_5049-25947-0118_7780-274562-0044_2514-149482-0095,7190.0,M,1624.0,M,5049.0,M,7780.0,F,2514.0,M
6476-57446-0021_8797-294123-0090_1624-142933-0043_8063-274112-0025_7264-92316-0004,6476.0,F,8797.0,M,1624.0,M,8063.0,M,7264.0,M
458-126305-0029_83-9960-0045_2159-179156-0000_103-1240-0038_839-130898-0016,458.0,M,83.0,F,2159.0,M,103.0,F,839.0,M
6563-285357-0004_445-123860-0024_2989-138028-0053_7312-92432-0000_374-180298-0019,6563.0,M,445.0,M,2989.0,F,7312.0,M,374.0,M
6818-76332-0005_887-123290-0025_1926-147979-0002_8770-295463-0023_5322-7678-0009,6818.0,F,887.0,F,1926.0,F,8770.0,M,5322.0,M
7113-86041-0030_7190-90543-0009_328-129766-0055_2514-149482-0084_6836-76549-0009,7113.0,F,7190.0,M,328.0,F,2514.0,M,6836.0,M
6415-100596-0032_7859-102521-0016_7059-88364-0010_4340-15220-0025_2391-145015-0119,6415.0,F,7859.0,F,7059.0,F,4340.0,F,2391.0,F
8098-275181-0031_8238-274553-0040_1737-148989-0007_831-130746-0025_8108-280359-0009,8098.0,M,8238.0,F,1737.0,F,831.0,M,8108.0,M
8425-246962-0019_2952-407-0006_4214-7146-0057_441-128988-0008_1263-139804-0021,8425.0,M,2952.0,M,4214.0,F,441.0,F,1263.0,F
