mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex
6454-120342-0030_1970-28415-0033_1447-130550-0030,6454.0,M,1970.0,F,1447.0,F
4898-28461-0048_6531-61334-0024_6880-216547-0113,4898.0,M,6531.0,F,6880.0,M
3723-171115-0051_2002-139469-0071_8838-298546-0026,3723.0,M,2002.0,M,8838.0,M
3112-9554-0006_1898-145702-0007_4014-186179-0015,3112.0,F,1898.0,F,4014.0,M
5778-54535-0029_118-47824-0058_4160-11549-0023,5778.0,F,118.0,M,4160.0,F
2136-5147-0008_1069-133699-0029_8629-261139-0032,2136.0,M,1069.0,F,8629.0,M
7148-82991-0018_2911-7601-0037_83-11691-0039,7148.0,F,2911.0,M,83.0,F
3699-19401-0002_7078-271888-0075_4297-13009-0061,3699.0,M,7078.0,F,4297.0,F
669-129061-0016_8629-261139-0071_4813-248641-0013,669.0,F,8629.0,M,4813.0,M
5688-15787-0003_1034-121119-0004_7635-105409-0050,5688.0,F,1034.0,M,7635.0,F
328-129766-0029_405-130895-0019_8051-118101-0022,328.0,F,405.0,M,8051.0,F
3857-182317-0008_1723-141149-0020_8108-274318-0027,3857.0,M,1723.0,M,8108.0,M
587-41611-0010_7517-100429-0000_8088-284756-0005,587.0,F,7517.0,F,8088.0,M
5463-39173-0042_7780-274562-0010_4441-76263-0028,5463.0,M,7780.0,F,4441.0,M
374-180298-0023_1737-146161-0001_3723-171115-0033,374.0,M,1737.0,F,3723.0,M
7859-102519-0040_8063-274112-0005_625-132112-0057,7859.0,F,8063.0,M,625.0,M
3723-171115-0035_4018-103416-0003_1578-6379-0017,3723.0,M,4018.0,M,1578.0,F
1963-142393-0042_6880-216547-0077_332-128985-0003,1963.0,F,6880.0,M,332.0,M
4853-27670-0021_412-126975-0061_7178-34645-0024,4853.0,F,412.0,M,7178.0,F
5778-12761-0022_1263-138246-0019_6818-68772-0029,5778.0,F,1263.0,F,6818.0,F
2952-410-0028_587-41619-0021_298-126790-0012,2952.0,M,587.0,F,298.0,F
103-1241-0035_4160-14187-0012_6415-116629-0000,103.0,F,4160.0,F,6415.0,F
7302-86814-0020_233-134440-0012_1098-133695-0005,7302.0,F,233.0,M,1098.0,F
696-93314-0034_4088-158077-0037_8797-294123-0085,696.0,F,4088.0,F,8797.0,M
8975-270782-0114_1363-135842-0039_8312-279790-0023,8975.0,F,1363.0,F,8312.0,F
5514-19192-0029_2007-132570-0010_1963-142776-0032,5514.0,F,2007.0,F,1963.0,F
8465-246943-0008_7794-295947-0007_2910-131096-0042,8465.0,F,7794.0,F,2910.0,F
8324-286682-0008_3983-5331-0012_4018-103416-0010,8324.0,F,3983.0,F,4018.0,M
8975-270782-0056_8425-246962-0001_2002-139469-0005,8975.0,F,8425.0,M,2002.0,M
1447-130552-0010_6367-65536-0025_5456-24741-0019,1447.0,F,6367.0,M,5456.0,M
3526-176653-0003_8975-270782-0059_332-128985-0064,3526.0,F,8975.0,F,332.0,M
3242-8112-0037_8770-295465-0023_7794-295947-0034,3242.0,M,8770.0,M,7794.0,F
1867-154075-0041_302-123516-0000_6064-300880-0027,1867.0,M,302.0,F,6064.0,F
1246-135815-0004_3436-172171-0060_6880-216547-0079,1246.0,F,3436.0,M,6880.0,M
8098-275181-0029_229-130880-0070_4267-78186-0001,8098.0,M,229.0,M,4267.0,M
8123-275216-0005_8747-293952-0000_1040-133433-0079,8123.0,F,8747.0,M,1040.0,M
118-47824-0083_8312-279790-0037_2836-5354-0036,118.0,M,8312.0,F,2836.0,F
6437-66173-0039_1867-154075-0024_8630-305213-0029,6437.0,M,1867.0,M,8630.0,M
87-121553-0084_4160-11549-0037_7302-86814-0044,87.0,F,4160.0,F,7302.0,F
3374-298032-0040_5390-30102-0004_7447-91186-0003,3374.0,M,5390.0,M,7447.0,M
3168-173564-0029_1737-142396-0015_27-124992-0043,3168.0,M,1737.0,F,27.0,M
8098-275181-0006_3699-175950-0010_4441-76250-0007,8098.0,M,3699.0,M,4441.0,M
7302-86815-0048_7190-90542-0075_3374-298032-0024,7302.0,F,7190.0,M,3374.0,M
8095-274346-0029_2952-407-0023_6415-116629-0036,8095.0,M,2952.0,M,6415.0,F
1743-142913-0029_307-127540-0017_7447-91187-0020,1743.0,M,307.0,M,7447.0,M
374-180298-0056_40-222-0019_6019-3185-0069,374.0,M,40.0,F,6019.0,M
3242-67153-0000_6415-111615-0005_226-131533-0025,3242.0,M,6415.0,F,226.0,F
6064-56165-0021_839-130898-0076_5390-24512-0004,6064.0,F,839.0,M,5390.0,M
4195-186237-0004_6081-42010-0034_4481-17499-0009,4195.0,F,6081.0,M,4481.0,F
2518-154826-0027_3436-172162-0027_2007-132570-0053,2518.0,M,3436.0,M,2007.0,F
8063-274112-0012_8425-287387-0001_1455-134435-0049,8063.0,M,8425.0,M,1455.0,M
2893-139322-0025_1034-121119-0047_4853-27671-0031,2893.0,M,1034.0,M,4853.0,F
1926-147987-0018_8238-283452-0001_3830-12531-0004,1926.0,F,8238.0,F,3830.0,M
254-127705-0042_5561-41616-0017_8108-280359-0023,254.0,M,5561.0,F,8108.0,M
5192-19397-0081_3607-135982-0047_5789-57158-0033,5192.0,M,3607.0,M,5789.0,F
7780-274562-0081_1867-154071-0028_4830-25904-0049,7780.0,F,1867.0,M,4830.0,M
2952-407-0025_1553-140047-0000_27-124992-0023,2952.0,M,1553.0,F,27.0,M
1263-138246-0024_8324-286683-0016_5104-33407-0027,1263.0,F,8324.0,F,5104.0,M
7367-86737-0027_4214-7146-0074_1263-138246-0014,7367.0,M,4214.0,F,1263.0,F
7190-90542-0007_19-227-0019_7178-34644-0026,7190.0,M,19.0,F,7178.0,F
89-219-0039_4397-15668-0012_5750-100289-0058,89.0,F,4397.0,M,5750.0,M
3879-174923-0036_2182-181173-0030_2843-152918-0084,3879.0,F,2182.0,F,2843.0,M
1455-134435-0052_730-359-0044_8419-286667-0004,1455.0,M,730.0,F,8419.0,M
669-129074-0008_5867-48852-0056_2391-145015-0060,669.0,F,5867.0,F,2391.0,F
3526-176653-0037_1867-148436-0042_60-121082-0065,3526.0,F,1867.0,M,60.0,M
5514-19192-0021_8468-286673-0010_7635-105409-0045,5514.0,F,8468.0,F,7635.0,F
587-41619-0013_696-93314-0044_7264-92316-0002,587.0,F,696.0,F,7264.0,M
3259-158083-0095_7780-274562-0075_3982-178459-0032,3259.0,F,7780.0,F,3982.0,F
3983-5371-0042_5652-39938-0046_1578-140049-0012,3983.0,F,5652.0,F,1578.0,F
6147-34605-0034_6529-62556-0015_2836-5354-0017,6147.0,F,6529.0,M,2836.0,F
4859-22176-0004_1081-125237-0090_7402-59171-0001,4859.0,M,1081.0,M,7402.0,M
89-218-0011_4214-7146-0069_2691-156745-0037,89.0,F,4214.0,F,2691.0,F
426-122822-0032_1926-147979-0045_7800-283492-0024,426.0,F,1926.0,F,7800.0,F
7148-82991-0017_6209-34601-0005_3235-28433-0039,7148.0,F,6209.0,M,3235.0,F
7078-271888-0026_1898-145724-0019_8226-274369-0055,7078.0,F,1898.0,F,8226.0,M
2764-36619-0027_2391-145015-0072_5867-48852-0095,2764.0,F,2391.0,F,5867.0,F
8226-274369-0014_6437-66173-0018_233-134440-0014,8226.0,M,6437.0,M,233.0,M
2764-36616-0021_2817-142380-0000_4297-13009-0014,2764.0,F,2817.0,F,4297.0,F
1578-140049-0009_7800-283493-0018_441-130108-0027,1578.0,F,7800.0,F,441.0,F
2952-407-0017_669-129061-0042_7190-90542-0039,2952.0,M,669.0,F,7190.0,M
7794-295947-0019_233-134440-0035_4088-158079-0002,7794.0,F,233.0,M,4088.0,F
3607-135982-0027_8088-284756-0094_125-121342-0008,3607.0,M,8088.0,M,125.0,F
1992-141719-0025_4406-16883-0006_307-127535-0034,1992.0,F,4406.0,M,307.0,M
2514-149482-0037_911-128684-0054_163-122947-0008,2514.0,M,911.0,M,163.0,M
8630-305213-0030_5808-48608-0029_5456-62014-0009,8630.0,M,5808.0,M,5456.0,M
412-126975-0032_8312-279791-0012_3240-131232-0035,412.0,M,8312.0,F,3240.0,M
6209-34600-0002_4441-76263-0031_3240-131231-0061,6209.0,M,4441.0,M,3240.0,M
8468-286673-0003_1841-150351-0024_248-130652-0002,8468.0,F,1841.0,F,248.0,F
3830-12531-0012_6454-120342-0009_8747-293952-0041,3830.0,M,6454.0,M,8747.0,M
6147-34607-0008_6019-3185-0089_1553-140047-0020,6147.0,F,6019.0,M,1553.0,F
2436-2477-0022_6081-41998-0020_3879-173592-0015,2436.0,M,6081.0,M,3879.0,F
481-123719-0036_332-128985-0001_8797-294123-0044,481.0,M,332.0,M,8797.0,M
307-127539-0028_3699-175950-0004_4788-91208-0033,307.0,M,3699.0,M,4788.0,M
1069-133699-0042_1246-124550-0039_1235-135884-0024,1069.0,F,1246.0,F,1235.0,M
8123-275209-0002_5789-57158-0032_4014-186176-0000,8123.0,F,5789.0,F,4014.0,M
2893-139322-0027_196-122152-0008_4195-186238-0014,2893.0,M,196.0,M,4195.0,F
8324-286682-0040_8468-294887-0020_1502-122619-0055,8324.0,F,8468.0,F,1502.0,F
250-142276-0062_7302-86815-0034_2092-145706-0033,250.0,F,7302.0,F,2092.0,F
60-121082-0096_3486-166424-0073_911-130578-0020,60.0,M,3486.0,M,911.0,M
7780-274562-0074_6476-57446-0083_2764-36619-0030,7780.0,F,6476.0,F,2764.0,F
4788-94904-0033_8425-246962-0022_298-126791-0015,4788.0,M,8425.0,M,298.0,F
8063-274116-0020_1088-134315-0006_3486-166446-0027,8063.0,M,1088.0,F,3486.0,M
7302-86815-0063_6064-56168-0015_5750-100289-0086,7302.0,F,6064.0,F,5750.0,M
5393-19218-0061_87-121553-0064_302-123523-0007,5393.0,F,87.0,F,302.0,F
4018-103416-0005_4195-17507-0015_2092-145706-0047,4018.0,M,4195.0,F,2092.0,F
7226-86964-0031_7178-34645-0001_3830-12535-0033,7226.0,M,7178.0,F,3830.0,M
6563-63821-0040_4406-16882-0049_4898-20016-0024,6563.0,M,4406.0,M,4898.0,M
481-123720-0076_8425-291444-0014_125-121342-0004,481.0,M,8425.0,M,125.0,F
426-122822-0005_1841-179183-0009_4640-19189-0012,426.0,F,1841.0,F,4640.0,F
6367-65536-0053_8468-295198-0020_2843-152918-0014,6367.0,M,8468.0,F,2843.0,M
4898-28461-0034_6064-56165-0018_1553-140048-0023,4898.0,M,6064.0,F,1553.0,F
3259-158083-0119_909-131041-0031_1553-140048-0040,3259.0,F,909.0,M,1553.0,F
8226-274371-0008_5652-19215-0047_3436-172171-0018,8226.0,M,5652.0,F,3436.0,M
4859-29340-0003_730-359-0022_60-121082-0037,4859.0,M,730.0,F,60.0,M
1069-133709-0041_696-93314-0037_7312-92432-0011,1069.0,F,696.0,F,7312.0,M
909-131044-0022_1246-124550-0021_4406-16882-0048,909.0,M,1246.0,F,4406.0,M
3259-158083-0014_831-130746-0043_4018-107312-0030,3259.0,F,831.0,M,4018.0,M
6209-34599-0007_5688-41232-0057_587-41611-0005,6209.0,M,5688.0,F,587.0,F
2136-5140-0003_2691-156750-0024_8770-295462-0027,2136.0,M,2691.0,F,8770.0,M
5867-48852-0002_311-124404-0023_118-47824-0005,5867.0,F,311.0,M,118.0,M
6415-111615-0035_8051-295385-0013_78-369-0037,6415.0,F,8051.0,F,78.0,M
1081-125237-0058_332-128985-0079_5456-58161-0028,1081.0,M,332.0,M,5456.0,M
5808-54425-0018_248-130652-0021_7505-258958-0002,5808.0,M,248.0,F,7505.0,M
3830-12535-0028_7794-295955-0004_1926-143879-0033,3830.0,M,7794.0,F,1926.0,F
2436-2477-0007_298-126790-0016_8975-270782-0043,2436.0,M,298.0,F,8975.0,F
8014-112602-0006_4051-11218-0003_328-129766-0006,8014.0,F,4051.0,F,328.0,F
3947-13262-0018_8063-274117-0019_6272-70191-0000,3947.0,F,8063.0,M,6272.0,F
405-130894-0041_200-126784-0028_89-219-0027,405.0,M,200.0,F,89.0,F
250-142276-0022_211-122425-0040_4680-16026-0003,250.0,F,211.0,F,4680.0,F
1926-143879-0021_7067-76048-0019_412-126975-0090,1926.0,F,7067.0,M,412.0,M
3723-171631-0008_254-12312-0013_460-172359-0021,3723.0,M,254.0,M,460.0,M
3699-19401-0024_2836-5355-0044_4340-15220-0047,3699.0,M,2836.0,F,4340.0,F
8051-295385-0003_8425-246962-0011_5192-19397-0073,8051.0,F,8425.0,M,5192.0,M
4014-186183-0010_298-126791-0021_1926-143879-0006,4014.0,M,298.0,F,1926.0,F
1970-28415-0029_5104-33406-0047_1963-142776-0004,1970.0,F,5104.0,M,1963.0,F
26-495-0016_3436-172171-0005_3982-178459-0029,26.0,M,3436.0,M,3982.0,F
4859-22176-0017_6209-34601-0007_587-54108-0012,4859.0,M,6209.0,M,587.0,F
3374-298025-0016_163-122947-0038_441-128988-0010,3374.0,M,163.0,M,441.0,F
1594-135914-0065_1723-141149-0014_403-126855-0013,1594.0,M,1723.0,M,403.0,F
5867-48852-0012_8630-305213-0024_4297-13009-0048,5867.0,F,8630.0,M,4297.0,F
426-122819-0025_3240-131231-0017_3235-11599-0004,426.0,F,3240.0,M,3235.0,F
3699-175950-0015_8629-261139-0072_6880-216547-0055,3699.0,M,8629.0,M,6880.0,M
5339-14133-0033_2843-152918-0055_5463-39174-0029,5339.0,F,2843.0,M,5463.0,M
3374-298025-0028_5322-7679-0020_8063-274116-0000,3374.0,M,5322.0,M,8063.0,M
89-219-0010_2416-152139-0005_481-123719-0039,89.0,F,2416.0,F,481.0,M
7278-104730-0031_2691-156750-0009_8747-293952-0052,7278.0,M,2691.0,F,8747.0,M
6529-62554-0038_4297-13009-0003_6415-100596-0011,6529.0,M,4297.0,F,6415.0,F
233-134440-0046_2952-410-0007_2391-145015-0009,233.0,M,2952.0,M,2391.0,F
103-1240-0011_8975-270782-0036_5192-19397-0008,103.0,F,8975.0,F,5192.0,M
4267-78186-0033_8629-261140-0009_7800-283493-0009,4267.0,M,8629.0,M,7800.0,F
5703-47198-0031_7302-86815-0052_7226-86964-0008,5703.0,M,7302.0,F,7226.0,M
2002-139469-0013_8609-283227-0028_5463-39173-0054,2002.0,M,8609.0,M,5463.0,M
426-122821-0037_887-123290-0019_6836-61803-0015,426.0,F,887.0,F,6836.0,M
3440-171006-0020_8238-274553-0005_83-9960-0011,3440.0,F,8238.0,F,83.0,F
1363-139304-0029_4680-16042-0003_196-122152-0018,1363.0,F,4680.0,F,196.0,M
3983-5331-0003_233-155990-0011_3214-167607-0031,3983.0,F,233.0,M,3214.0,M
3214-167606-0002_1069-133709-0011_5104-33406-0042,3214.0,M,1069.0,F,5104.0,M
1926-143879-0018_19-198-0027_8238-283452-0030,1926.0,F,19.0,F,8238.0,F
89-219-0054_460-172359-0099_403-128339-0035,89.0,F,460.0,M,403.0,F
2952-408-0006_8630-305212-0025_5688-15787-0022,2952.0,M,8630.0,M,5688.0,F
163-121908-0006_7278-104730-0009_8051-118101-0004,163.0,M,7278.0,M,8051.0,F
5688-41232-0017_233-134440-0028_460-172359-0078,5688.0,F,233.0,M,460.0,M
4088-158077-0084_4018-103416-0034_839-130898-0092,4088.0,F,4018.0,M,839.0,M
6531-61334-0028_1963-142393-0016_1970-10594-0005,6531.0,F,1963.0,F,1970.0,F
4680-16041-0013_7113-86041-0066_1098-133695-0033,4680.0,F,7113.0,F,1098.0,F
8838-298545-0022_7190-90542-0074_1447-130550-0010,8838.0,M,7190.0,M,1447.0,F
5022-29411-0007_1553-140047-0039_2196-170379-0030,5022.0,F,1553.0,F,2196.0,F
6818-76332-0023_8098-278278-0031_5561-41615-0042,6818.0,F,8098.0,M,5561.0,F
3168-173564-0007_5049-25947-0003_7264-92314-0008,3168.0,M,5049.0,M,7264.0,M
78-369-0054_3240-131231-0046_5750-100289-0029,78.0,M,3240.0,M,5750.0,M
8098-278252-0040_83-3054-0005_4340-15220-0094,8098.0,M,83.0,F,4340.0,F
1116-137572-0000_8770-295462-0038_7780-274562-0084,1116.0,F,8770.0,M,7780.0,F
3947-13260-0025_8465-246942-0000_1737-142397-0023,3947.0,F,8465.0,F,1737.0,F
328-129766-0047_481-123719-0006_1594-135914-0044,328.0,F,481.0,M,1594.0,M
441-128988-0015_7190-90542-0015_2007-149877-0032,441.0,F,7190.0,M,2007.0,F
7178-34644-0064_2893-139322-0001_8975-270782-0017,7178.0,F,2893.0,M,8975.0,F
307-127539-0001_2764-36617-0021_3879-174923-0064,307.0,M,2764.0,F,3879.0,F
412-126975-0019_6415-111615-0010_1867-154071-0033,412.0,M,6415.0,F,1867.0,M
5463-39173-0021_4018-107312-0011_7800-283492-0006,5463.0,M,4018.0,M,7800.0,F
2817-142380-0031_332-128985-0036_1926-147987-0019,2817.0,F,332.0,M,1926.0,F
5561-41616-0006_2182-181173-0015_8838-298546-0029,5561.0,F,2182.0,F,8838.0,M
3983-5371-0055_1898-145724-0037_4137-11702-0001,3983.0,F,1898.0,F,4137.0,F
1970-28415-0008_6019-3185-0073_4195-17507-0021,1970.0,F,6019.0,M,4195.0,F
1447-17506-0016_8629-261139-0030_211-122425-0071,1447.0,F,8629.0,M,211.0,F
4859-29340-0030_6531-61334-0068_298-126791-0041,4859.0,M,6531.0,F,298.0,F
403-216-0012_4680-16041-0014_909-131045-0040,403.0,F,4680.0,F,909.0,M
2384-152900-0085_5703-47212-0004_696-93314-0024,2384.0,M,5703.0,M,696.0,F
322-124147-0030_3857-182315-0013_233-134440-0009,322.0,F,3857.0,M,233.0,M
4481-17499-0047_8226-274371-0028_8580-287363-0014,4481.0,F,8226.0,M,8580.0,M
4267-287369-0032_5652-39938-0048_2159-179154-0009,4267.0,M,5652.0,F,2159.0,M
6563-63821-0044_200-124139-0018_587-54108-0001,6563.0,M,200.0,F,587.0,F
2989-138035-0036_8975-270782-0052_8088-284756-0090,2989.0,F,8975.0,F,8088.0,M
6064-56165-0002_248-130644-0032_887-123289-0013,6064.0,F,248.0,F,887.0,F
8770-295462-0036_211-122442-0060_3374-298026-0005,8770.0,M,211.0,F,3374.0,M
5049-25947-0115_625-132118-0003_8468-286673-0005,5049.0,M,625.0,M,8468.0,F
3723-171631-0034_3879-174923-0034_6064-300880-0028,3723.0,M,3879.0,F,6064.0,F
2518-154825-0020_3259-158083-0057_250-142286-0028,2518.0,M,3259.0,F,250.0,F
6019-3185-0090_2092-145709-0008_6081-41997-0034,6019.0,M,2092.0,F,6081.0,M
7067-76048-0056_6000-55211-0033_328-129766-0011,7067.0,M,6000.0,F,328.0,F
4853-27670-0013_1034-121119-0071_5456-24741-0002,4853.0,F,1034.0,M,5456.0,M
1553-140048-0029_3699-47246-0022_3240-131231-0069,1553.0,F,3699.0,M,3240.0,M
5678-43303-0014_1235-135887-0009_7190-90542-0006,5678.0,M,1235.0,M,7190.0,M
307-127535-0023_3664-178366-0013_39-121914-0001,307.0,M,3664.0,M,39.0,F
446-123502-0023_211-122442-0008_8238-274553-0040,446.0,M,211.0,F,8238.0,F
8226-274369-0048_7178-34644-0074_1246-124550-0028,8226.0,M,7178.0,F,1246.0,F
4481-17499-0039_1447-130550-0011_2911-7601-0010,4481.0,F,1447.0,F,2911.0,M
403-128339-0046_730-359-0007_3235-11599-0013,403.0,F,730.0,F,3235.0,F
7113-86041-0006_19-198-0016_8312-279791-0035,7113.0,F,19.0,F,8312.0,F
2691-156750-0005_8747-293952-0008_4788-294466-0020,2691.0,F,8747.0,M,4788.0,M
4397-15668-0006_2518-154825-0011_2989-138035-0012,4397.0,M,2518.0,M,2989.0,F
1624-168623-0048_8465-246943-0011_4160-14187-0017,1624.0,M,8465.0,F,4160.0,F
1578-140045-0029_5678-43302-0000_2911-7601-0046,1578.0,F,5678.0,M,2911.0,M
7078-271888-0007_2007-149877-0048_412-126975-0057,7078.0,F,2007.0,F,412.0,M
1363-135842-0048_39-121914-0034_3436-172162-0031,1363.0,F,39.0,F,3436.0,M
5750-100289-0056_4297-13006-0013_3723-171631-0042,5750.0,M,4297.0,F,3723.0,M
1963-142776-0030_7505-258958-0014_1069-133699-0010,1963.0,F,7505.0,M,1069.0,F
6925-80680-0077_5390-24512-0012_8838-298545-0030,6925.0,M,5390.0,M,8838.0,M
32-4137-0046_1246-124550-0010_3723-171115-0050,32.0,F,1246.0,F,3723.0,M
7402-90848-0054_3112-9555-0076_1624-168623-0023,7402.0,M,3112.0,F,1624.0,M
5339-14134-0046_118-124588-0000_460-172359-0087,5339.0,F,118.0,M,460.0,M
7078-271888-0013_5867-48852-0086_2518-154825-0036,7078.0,F,5867.0,F,2518.0,M
5322-7680-0033_7148-59157-0001_4397-15668-0027,5322.0,M,7148.0,F,4397.0,M
163-122947-0087_4406-16883-0055_2843-152918-0033,163.0,M,4406.0,M,2843.0,M
3699-175950-0021_5456-24741-0004_2817-142371-0015,3699.0,M,5456.0,M,2817.0,F
200-124139-0011_5456-62043-0035_7148-82991-0004,200.0,F,5456.0,M,7148.0,F
4680-16026-0023_8088-284756-0105_6209-34601-0027,4680.0,F,8088.0,M,6209.0,M
5688-41232-0007_5022-29411-0068_5808-54425-0055,5688.0,F,5022.0,F,5808.0,M
1992-141719-0018_8324-286683-0001_839-130898-0003,1992.0,F,8324.0,F,839.0,M
7059-77897-0014_8580-287363-0028_1098-133695-0007,7059.0,F,8580.0,M,1098.0,F
229-130880-0026_302-123523-0027_1867-154071-0020,229.0,M,302.0,F,1867.0,M
426-122821-0028_1970-28415-0031_4859-29340-0025,426.0,F,1970.0,F,4859.0,M
1098-133695-0086_4137-11702-0003_5192-19396-0003,1098.0,F,4137.0,F,5192.0,M
8468-295198-0030_26-495-0012_4853-27671-0039,8468.0,F,26.0,M,4853.0,F
3982-182255-0015_696-93314-0060_4018-107312-0034,3982.0,F,696.0,F,4018.0,M
403-128339-0037_7059-77897-0027_5339-14133-0011,403.0,F,7059.0,F,5339.0,F
5049-25947-0048_248-130652-0032_40-121026-0006,5049.0,M,248.0,F,40.0,F
6019-3185-0081_1926-147979-0004_405-130894-0062,6019.0,M,1926.0,F,405.0,M
6081-41997-0003_2384-152900-0031_6563-63821-0001,6081.0,M,2384.0,M,6563.0,M
6529-62556-0033_78-369-0027_6272-70171-0035,6529.0,M,78.0,M,6272.0,F
8226-274371-0026_669-129061-0053_2910-131096-0052,8226.0,M,669.0,F,2910.0,F
7067-76047-0003_481-123720-0055_32-4137-0022,7067.0,M,481.0,M,32.0,F
4481-17498-0020_625-132118-0042_6476-57446-0017,4481.0,F,625.0,M,6476.0,F
441-128982-0031_322-124147-0031_1578-6379-0013,441.0,F,322.0,F,1578.0,F
6529-62556-0048_8095-274345-0019_6209-34599-0024,6529.0,M,8095.0,M,6209.0,M
8324-286682-0048_1970-28415-0018_6529-62556-0038,8324.0,F,1970.0,F,6529.0,M
2182-150130-0021_1867-148436-0020_250-140277-0008,2182.0,F,1867.0,M,250.0,F
200-126784-0003_7517-100442-0001_3723-171115-0022,200.0,F,7517.0,F,3723.0,M
3723-171631-0032_6925-80680-0019_5456-62014-0014,3723.0,M,6925.0,M,5456.0,M
7367-86737-0023_163-121908-0009_6454-107462-0031,7367.0,M,163.0,M,6454.0,M
8975-270782-0101_7780-274562-0013_587-41611-0006,8975.0,F,7780.0,F,587.0,F
7178-34644-0070_412-126975-0012_460-172357-0009,7178.0,F,412.0,M,460.0,M
1578-140049-0032_6019-3185-0002_730-360-0011,1578.0,F,6019.0,M,730.0,F
8123-275193-0005_1447-130552-0008_39-121914-0011,8123.0,F,1447.0,F,39.0,F
2182-181183-0005_460-172359-0088_445-123860-0000,2182.0,F,460.0,M,445.0,M
5703-47212-0023_6836-76549-0003_8063-274115-0035,5703.0,M,6836.0,M,8063.0,M
7794-295955-0021_7800-283493-0026_60-121082-0048,7794.0,F,7800.0,F,60.0,M
60-121082-0025_2514-149482-0081_3112-9554-0003,60.0,M,2514.0,M,3112.0,F
6437-66173-0028_5463-39174-0015_3168-173565-0027,6437.0,M,5463.0,M,3168.0,M
2092-145706-0051_6081-42010-0012_307-127535-0039,2092.0,F,6081.0,M,307.0,M
3436-172171-0010_5456-62043-0006_4214-7146-0011,3436.0,M,5456.0,M,4214.0,F
4481-17498-0027_458-126290-0012_6081-41997-0004,4481.0,F,458.0,M,6081.0,M
1098-133695-0013_2416-152139-0038_1183-133256-0015,1098.0,F,2416.0,F,1183.0,F
332-128985-0011_4195-186237-0008_4788-294466-0009,332.0,M,4195.0,F,4788.0,M
4267-72637-0010_6064-300880-0035_696-93314-0046,4267.0,M,6064.0,F,696.0,F
3112-9555-0083_3983-5371-0046_8098-275181-0018,3112.0,F,3983.0,F,8098.0,M
2989-138035-0004_150-126107-0008_7178-34645-0009,2989.0,F,150.0,F,7178.0,F
2952-410-0027_2691-156755-0032_3242-67168-0032,2952.0,M,2691.0,F,3242.0,M
150-126112-0013_2159-179156-0009_4640-19189-0015,150.0,F,2159.0,M,4640.0,F
201-122255-0020_8975-270782-0016_1088-134318-0004,201.0,M,8975.0,F,1088.0,F
6081-41997-0012_8419-286676-0015_5678-43303-0008,6081.0,M,8419.0,M,5678.0,M
4680-16026-0039_1737-148989-0023_426-122821-0030,4680.0,F,1737.0,F,426.0,F
1235-135883-0022_332-128985-0074_2817-142371-0074,1235.0,M,332.0,M,2817.0,F
8063-274115-0004_1963-147036-0023_5049-25947-0061,8063.0,M,1963.0,F,5049.0,M
5867-48852-0014_3526-176651-0019_669-129074-0021,5867.0,F,3526.0,F,669.0,F
7402-59171-0044_7517-100442-0032_1069-133709-0036,7402.0,M,7517.0,F,1069.0,F
4481-17498-0043_7078-271888-0098_5393-19219-0001,4481.0,F,7078.0,F,5393.0,F
6019-3185-0110_1594-135914-0122_125-121124-0055,6019.0,M,1594.0,M,125.0,F
2843-152918-0071_302-123504-0007_8419-293473-0014,2843.0,M,302.0,F,8419.0,M
7178-34644-0008_7148-82991-0031_625-132112-0033,7178.0,F,7148.0,F,625.0,M
1926-143879-0002_3440-171006-0007_1246-124550-0026,1926.0,F,3440.0,F,1246.0,F
3526-176653-0007_250-140277-0011_374-180298-0028,3526.0,F,250.0,F,374.0,M
3214-167602-0006_4406-16882-0016_1926-143879-0012,3214.0,M,4406.0,M,1926.0,F
3259-158083-0043_4214-7146-0076_4406-16882-0010,3259.0,F,4214.0,F,4406.0,M
5652-39938-0058_1081-125237-0094_696-93314-0041,5652.0,F,1081.0,M,696.0,F
8797-294123-0090_3723-171115-0055_3879-174923-0017,8797.0,M,3723.0,M,3879.0,F
4406-16883-0057_3982-178459-0065_1334-135589-0083,4406.0,M,3982.0,F,1334.0,M
3374-298025-0009_445-123857-0001_250-142276-0056,3374.0,M,445.0,M,250.0,F
1363-139304-0013_669-129061-0020_5652-19215-0002,1363.0,F,669.0,F,5652.0,F
8797-294123-0012_5789-57195-0030_7780-274562-0018,8797.0,M,5789.0,F,7780.0,F
587-41611-0007_298-126791-0014_3242-8112-0044,587.0,F,298.0,F,3242.0,M
8226-274371-0052_5789-57195-0020_254-12312-0016,8226.0,M,5789.0,F,254.0,M
6563-285357-0001_3374-298026-0000_8770-295465-0033,6563.0,M,3374.0,M,8770.0,M
2836-5354-0029_332-128985-0037_481-123719-0011,2836.0,F,332.0,M,481.0,M
8108-280359-0020_4788-94904-0014_1926-147987-0009,8108.0,M,4788.0,M,1926.0,F
2910-131096-0015_6880-216547-0051_6019-3185-0004,2910.0,F,6880.0,M,6019.0,M
412-126975-0004_1743-142914-0027_4214-7146-0066,412.0,M,1743.0,M,4214.0,F
1069-133699-0053_2136-5140-0019_1963-147036-0018,1069.0,F,2136.0,M,1963.0,F
254-127705-0035_5322-7679-0033_6415-116629-0021,254.0,M,5322.0,M,6415.0,F
7178-34644-0063_2843-152918-0096_625-132118-0010,7178.0,F,2843.0,M,625.0,M
